Owner,Account Name,Account Id,Control Name,Control ID,Severity,Failure Count,Sample Resources
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,SecurityHub - Enabled,37236,Medium,17,"ap-south-1, sa-east-1, eu-west-1"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Data Lifecycle Manager - Automate EBS Snapshot,37194,Medium,17,"ap-south-1, sa-east-1, eu-west-1"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,DataSync - Appropriate LogLevel configuration,27110,Medium,16,"CAMEB2 - FXI TJ, Coinfection Aspergillus-PA - Val. TJ, ASPERGILLUS - MM_RFM_TJ"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Inspector 2 - Not Enabled,37136,Medium,16,976193244863
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,EC2 - Subnets should not automatically assign public IP addresses,21309,Medium,13,"subnet-07652a762e2b4057a, subnet-0b62c3b0d4caeabab, subnet-04faa2e0dacbb30fb"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Glue - Data Catalog Connection Passwords Encryption,27136,Medium,10,"ap-northeast-2, sa-east-1, eu-west-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Glue - Data Catalog Objects Encrypted,27135,Medium,10,"ap-northeast-2, sa-east-1, eu-west-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Glue - Encrypted with CMK,37203,Medium,10,"ap-northeast-2, sa-east-1, eu-west-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Lambda - Enable Enhanced Monitoring for Lambda Functions,21345,Medium,10,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Lambda - Enable Provisioned Concurrency,21347,Medium,10,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Lambda - Function Uses Supported Runtime,21131,Medium,10,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Lambda - Tracing Enabled,21352,Medium,10,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Lambda - Enable Code Signing,21366,Medium,10,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Lambda - Cross Account Access,21350,Medium,10,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Lambda - Check Lambda Function URL Not in Use,21365,Medium,10,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Config - Referencing Missing S3 Bucket,37210,Medium,9,aws-controltower-BaselineConfigDeliveryChannel
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,KMS - Cross Account Access,21452,Medium,9,"4786437b-691a-4dfc-8199-1aaa04683996, c6239ce8-48cc-49cd-93ad-522e291a6091, 927e0b18-2638-41b0-af45-a46873c33d35"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,SNS - Appropriate Subscribers,21371,Medium,9,"arn:aws:sns:ap-southeast-1:976193244863:aws-controltower-SecurityNotifications:c865cb05-3ce3-4711-952c-396069e52283, arn:aws:sns:us-west-2:976193244863:aws-controltower-SecurityNotifications:6f3de70a-8c11-463e-b9cc-8fb68697ade4, arn:aws:sns:us-west-1:976193244863:aws-controltower-SecurityNotifications:a1221e67-c101-4c8f-8275-b5d0ec599f21"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,SecurityHub - Enabled,37236,Medium,8,"us-east-1, ap-northeast-1, eu-west-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Data Lifecycle Manager - Automate EBS Snapshot,37194,Medium,8,"us-east-1, ap-northeast-1, eu-west-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Networking - Disallowed Public Access to Any Port (Security Groups),21329,Medium,8,"default (sg-0093f81b39cf5275a), default (sg-010b5c9a3fa340a5b), default (sg-05d5f8523e034b153)"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Networking - Default Security Groups Restrict All,16073,Medium,8,"default (sg-0093f81b39cf5275a), default (sg-010b5c9a3fa340a5b), default (sg-05d5f8523e034b153)"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,SNS - Encrypted at Rest Using AWS KMS,21121,Medium,8,"arn:aws:sns:ap-east-1:976193244863:aws-controltower-SecurityNotifications, arn:aws:sns:us-west-1:976193244863:aws-controltower-SecurityNotifications, arn:aws:sns:eu-west-2:976193244863:aws-controltower-SecurityNotifications"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,CloudWatch Event - Events In Use,37146,Medium,8,"ap-south-1, sa-east-1, eu-west-1"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,CloudFormation - Stacks should have termination protection enabled,4231,Medium,8,"StackSet-AWSControlTowerBP-BASELINE-CONFIG-c844a5bf-0efd-46e4-a6e3-f414cdfd18b7, StackSet-AWSControlTowerBP-BASELINE-CONFIG-7b94c760-519a-4684-8e8c-0eea6af83cf5, StackSet-AWSCloudFormationStackSet-ExecutionRole-f23810f8-419c-40ba-9f9f-5f28ab4403ed"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,CloudFormation - Stacks should have associated service roles,4232,Medium,8,"StackSet-AWSControlTowerBP-BASELINE-CONFIG-c844a5bf-0efd-46e4-a6e3-f414cdfd18b7, StackSet-AWSControlTowerBP-BASELINE-CONFIG-7b94c760-519a-4684-8e8c-0eea6af83cf5, StackSet-AWSCloudFormationStackSet-ExecutionRole-f23810f8-419c-40ba-9f9f-5f28ab4403ed"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Cloud Account - Identity Provider,27000,Medium,8,"aws-controltower-ReadOnlyExecutionRole, AWSControlTowerExecution, sysdig-secure-posture-lihnqv"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Network without Traffic Logging (AWS),27165,Medium,7,"vpc-09e09aad0df326370, vpc-02409ab25ff1fac6e, vpc-01a5528c18000bae9"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Networking - Disallowed Public Access to Any Port (ACL),21328,Medium,7,"acl-0c2bde87aa1dc99b1, acl-0f845e7716a885afd, acl-0a0b9b2bc8170f0ab"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Logging - Enabled VPCs Flow Logs,16053,Medium,7,"vpc-09e09aad0df326370, vpc-02409ab25ff1fac6e, vpc-01a5528c18000bae9"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Logging - Enabled VPCs Flow Logs,16053,Medium,6,"vpc-0a55ae9a71881c732, vpc-0c818664dda721774, vpc-0a4e3e9d56359526e"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Network without Traffic Logging (AWS),27165,Medium,6,"vpc-0a55ae9a71881c732, vpc-0c818664dda721774, vpc-0a4e3e9d56359526e"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,SNS - Appropriate Subscribers,21371,Medium,6,"arn:aws:sns:us-east-1:339712777711:aws-controltower-SecurityNotifications:dab1a4ab-9d93-40e9-b4aa-a9ce3240b2ca, arn:aws:sns:eu-west-2:339712777711:aws-controltower-SecurityNotifications:ece35c66-2d6d-4af6-8fcb-a42b84969108, arn:aws:sns:ap-southeast-1:339712777711:aws-controltower-SecurityNotifications:77fd1725-bffc-4f72-8422-ce3e945ddf12"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Lambda - Function Uses Supported Runtime,21131,Medium,5,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Lambda - Tracing Enabled,21352,Medium,5,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Lambda - Enable Code Signing,21366,Medium,5,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Lambda - Cross Account Access,21350,Medium,5,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Lambda - Check Lambda Function URL Not in Use,21365,Medium,5,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,KMS - Cross Account Access,21452,Medium,5,"2924e08e-8ccd-4f8a-985a-a22de9d00948, 8a943b1b-13ef-4ab9-9a1a-762a97ad8674, e64a135c-70c7-42d9-9ea1-4ce06e9f8aa4"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Inspector 2 - Not Enabled,37136,Medium,5,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Networking - Disallowed Public Access to Any Port (Security Groups),21329,Medium,5,"default (sg-0084083c5d1d18030), im-cluster-PublicLoadBalancerSG-A8v6qkTov5au (sg-0928c7bac062da70a), default (sg-04bc54dfadc8a83d5)"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Lambda - Enable Provisioned Concurrency,21347,Medium,5,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Lambda - Enable Enhanced Monitoring for Lambda Functions,21345,Medium,5,aws-controltower-NotificationForwarder:$LATEST
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Cloud Account - Identity Provider,27000,Medium,5,"aws-controltower-AdministratorExecutionRole, WA-Optimization-Data-Multi-Account-Role, sysdig-secure-onboarding-lihnqv"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Config - Referencing Missing S3 Bucket,37210,Medium,4,aws-controltower-BaselineConfigDeliveryChannel
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudWatch Event - Events In Use,37146,Medium,4,"ap-northeast-1, ap-south-1, sa-east-1"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Networking - Disallowed Public Access to Any Port (ACL),21328,Medium,3,"acl-0af249acbea31942b, acl-0354e9802cf06c003, acl-051b8124b83449762"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Networking - Default Security Groups Restrict All,16073,Medium,3,"default (sg-0084083c5d1d18030), default (sg-04bc54dfadc8a83d5), default (sg-07cec73f0133921df)"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,SNS - Encrypted at Rest Using AWS KMS,21121,Medium,3,"arn:aws:sns:eu-north-1:339712777711:aws-controltower-SecurityNotifications, arn:aws:sns:us-west-1:339712777711:aws-controltower-SecurityNotifications, arn:aws:sns:ap-southeast-1:339712777711:aws-controltower-SecurityNotifications"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Defined Amazon Macie Job,16028,Medium,3,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Cross Account Access,21494,Medium,3,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Bucket MFA Delete Enabled,21492,Medium,3,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Buckets Encrypted with Customer-Provided CMKs,21499,Medium,3,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Disabled HTTP Requests,16025,Medium,3,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Transfer Acceleration,21502,Medium,3,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Server Side Encryption via Bucket Policies,21497,Medium,3,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Server Side Default Encryption,21496,Medium,3,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Object Lock,21501,Medium,3,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,AWS S3 - Bucket Logging Enabled,67003,Medium,3,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Logging - Enabled Trail Log File Encryption,16051,Medium,2,"translational-respiratory-researchlabTrail, aws-controltower-BaselineCloudTrail"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Logging - Enabled S3 Read Events Log,16055,Medium,2,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,S3 - Buckets Lifecycle Configuration,21500,Medium,2,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,GuardDuty - Enabled,27142,Medium,2,"ap-east-1, ap-northeast-2"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-SHRlab,976193244863,Logging - Enabled S3 Write Events Log,16054,Medium,2,"cf-templates-dbx3urzakmr9-ap-southeast-1, translational-respiratory-researchlab-traillogs"
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for Security Groups Changes,16065,Medium,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for NACLs Changes,16066,Medium,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for Large EC2 Instance Changes,37165,Medium,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for EC2 Instance Changes,37164,Medium,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Bucket MFA Delete Enabled,21492,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Buckets Encrypted with Customer-Provided CMKs,21499,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Buckets Lifecycle Configuration,21500,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Cross Account Access,21494,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Defined Amazon Macie Job,16028,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Disabled HTTP Requests,16025,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Object Lock,21501,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Server Side Default Encryption,21496,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Server Side Encryption via Bucket Policies,21497,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,S3 - Transfer Acceleration,21502,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,SecretsManager - In Use,37224,Medium,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,SecurityGroup - Disallow all ports in a public subnet,64940,Medium,1,im-cluster-PublicLoadBalancerSG-A8v6qkTov5au (sg-0928c7bac062da70a)
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CostExplorer - Anomaly Detection Monitor in Use,37205,Medium,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront Using WAF Without SQL Database Rule Group,27077,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront Using WAF Without Core Rule Group,27071,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,IAM - Centralized Identity Management,16023,Medium,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,GuardDuty - Findings,37202,Medium,1,ap-southeast-1 - GuardDuty Detector
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront Using WAF Without IP Reputation List Rule Group,27072,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront Using WAF Without Known Bad Inputs Rule Group,27073,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront - Use CloudFront Content Distribution Network,21364,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,ECS - Clusters should use Container Insights,21320,Medium,1,im-cluster-ECSCluster-oZSmcRMiVsiU
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,ECR - Repositories have at least one lifecycle policy configured,21261,Medium,1,lkc-integrativemicrobiomics
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,ECR - Private repositories have tag immutability configured,21260,Medium,1,lkc-integrativemicrobiomics
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront Without Origin Access Identity,27078,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront network with trusted signers,27064,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront Using WAF Without Anonymous IP List Rule Group,27065,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront - Insecure Origin SSL Protocols,21362,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for Console Login Failures,16061,Medium,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront - Distributions should have WAF enabled,21021,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for Config Configuration Changes,16064,Medium,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Monitoring - Defined Filter and Alarm for CMKs Deletion / Disabling,16062,Medium,1,339712777711
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront - Distributions should encrypt traffic to custom origins,21024,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Logging - Enabled Trail Log File Encryption,16051,Medium,1,aws-controltower-BaselineCloudTrail
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Logging - Enabled S3 Write Events Log,16054,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,Logging - Enabled S3 Read Events Log,16055,Medium,1,cf-templates-oxqrvxl1gqj-ap-southeast-1
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront - Geo Restriction,21361,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront - Distributions should have logging enabled,21020,Medium,1,E3BWCL5ATRTMXR
Sanjay Haresh Chotirmall (Assoc Prof),AWS-LKC-Microbiomics,339712777711,CloudFront - Distributions should have origin access identity enabled,21016,Medium,1,E3BWCL5ATRTMXR
